seqid	ann1_start	ann1_end	ann1_score	ann1_name	ann1_class	ann2_start	ann2_end	ann2_score	ann2_name	ann2_class	overlap_start	overlap_end	overlap_length
CP002685.1	4748336	4748704	568	TIR_3	Unknown	4748468	4748761	455	Helitron_33	RC/Helitron	4748468	4748704	237
CP002685.1	4752792	4754931	9313	Homology_Non_LTR_0	LINE/L1	4754058	4755927	2731	Homology_Non_LTR_7	LINE/L1	4754058	4754931	874
CP002685.1	4773850	4774578	1688	LTR_49-LTR	LTR/Gypsy	4774286	4774729	769	LTR_96-LTR	LTR/Gypsy	4774286	4774578	293
CP002685.1	4774286	4774729	769	LTR_96-LTR	LTR/Gypsy	4774633	4774850	303	LTR_49-LTR	LTR/Gypsy	4774633	4774729	97
CP002685.1	4796335	4796441	604	LTR_15-LTR	LTR/Gypsy	4796348	4797338	7139	Helitron_19	RC/Helitron	4796348	4796441	94
CP002685.1	4815987	4816369	520	LTR_153-int	LTR/Gypsy	4816215	4816497	306	LTR_215-int	LTR/Gypsy	4816215	4816369	155
CP002685.1	4816977	4817353	326	LTR_153-int	LTR/Gypsy	4817169	4817536	360	LTR_215-int	LTR/Gypsy	4817169	4817353	185
CP002685.1	4818997	4820347	2079	LTR_179-int	LTR/Copia	4820053	4821330	1154	LTR_242-int	LTR/Copia	4820053	4820347	295
CP002685.1	4820053	4821330	1154	LTR_242-int	LTR/Copia	4820436	4821341	2716	LTR_179-int	LTR/Copia	4820436	4821330	895
CP002685.1	4844213	4845037	2542	LTR_146-int	LTR/Gypsy	4844688	4845112	913	LTR_210-int	LTR/Gypsy	4844688	4845037	350
CP002685.1	4855514	4855644	473	LTR_206-int	LTR/Gypsy	4855528	4856492	5502	LTR_172-int	LTR/Gypsy	4855528	4855644	117
CP002685.1	4934045	4934243	269	LTR_210-int	LTR/Gypsy	4934155	4934520	384	LTR_96-LTR	LTR/Gypsy	4934155	4934243	89
CP002685.1	4934155	4934520	384	LTR_96-LTR	LTR/Gypsy	4934340	4934874	2619	LTR_210-int	LTR/Gypsy	4934340	4934520	181
CP002685.1	4934155	4934520	384	LTR_96-LTR	LTR/Gypsy	4934507	4935521	8662	LTR_229-int	LTR/Gypsy	4934507	4934520	14
CP002685.1	4934340	4934874	2619	LTR_210-int	LTR/Gypsy	4934507	4935521	8662	LTR_229-int	LTR/Gypsy	4934507	4934874	368
CP002685.1	4958908	4959136	478	LTR_97-LTR	LTR/Gypsy	4958965	4959161	638	LTR_20-LTR	LTR/Gypsy	4958965	4959136	172
CP002685.1	4966887	4967101	1442	TIR_76	DNA/PIF-Harbinger	4967099	4968234	1731	Homology_Non_LTR_2	LINE/L1	4967099	4967101	3
CP002685.1	5011921	5012218	418	LTR_232-int	LTR/Copia	5011973	5012221	429	LTR_162-int	LTR/Copia	5011973	5012218	246
CP002685.1	5019122	5019332	447	Helitron_18	RC/Helitron	5019319	5019493	592	Helitron_18	RC/Helitron	5019319	5019332	14
CP002685.1	5019319	5019493	592	Helitron_18	RC/Helitron	5019341	5019722	817	TIR_24	Unknown	5019341	5019493	153
CP002685.1	5023024	5024033	2649	LTR_49-LTR	LTR/Gypsy	5024031	5024418	733	LTR_232-int	LTR/Copia	5024031	5024033	3
CP002685.1	5025212	5025900	551	LTR_162-int	LTR/Copia	5025616	5025976	460	LTR_255-int	LTR/Copia	5025616	5025900	285
CP002685.1	5037572	5037754	993	TIR_66	DNA/PIF-Harbinger	5037752	5038313	4399	TIR_17	Unknown	5037752	5037754	3
CP002685.1	5037752	5038313	4399	TIR_17	Unknown	5038302	5038411	701	TIR_66	DNA/PIF-Harbinger	5038302	5038313	12
CP002685.1	5041511	5042506	5039	LTR_215-int	LTR/Gypsy	5042505	5044266	12505	LTR_215-int	LTR/Gypsy	5042505	5042506	2
CP002685.1	5042505	5044266	12505	LTR_215-int	LTR/Gypsy	5044260	5044470	1455	LTR_215-int	LTR/Gypsy	5044260	5044266	7
CP002685.1	5046120	5047426	8830	LTR_215-int	LTR/Gypsy	5047338	5047579	901	LTR_216-int	LTR/Gypsy	5047338	5047426	89
CP002685.1	5048540	5048956	1205	TIR_3	Unknown	5048939	5049047	244	Helitron_16	RC/Helitron	5048939	5048956	18
CP002685.1	5049421	5049577	362	TIR_3	Unknown	5049455	5049678	760	Helitron_16	RC/Helitron	5049455	5049577	123
CP002685.1	5053730	5053959	921	TIR_72	DNA/TcMar	5053775	5054001	1234	TIR_72	DNA/TcMar	5053775	5053959	185
CP002685.1	5056447	5056789	2348	TIR_31	DNA/MULE	5056789	5056966	1406	TIR_31	DNA/MULE	5056789	5056789	1
CP002685.1	5057719	5058851	5725	LTR_99-LTR	LTR/Gypsy	5058835	5059782	7278	LTR_184-int	LTR/Gypsy	5058835	5058851	17
CP002685.1	5073992	5074256	338	LTR_5-LTR	LTR/Copia	5074145	5074317	385	LTR_21-LTR	LTR/Copia	5074145	5074256	112
CP002685.1	5078055	5078319	358	LTR_5-LTR	LTR/Copia	5078208	5078370	377	LTR_21-LTR	LTR/Copia	5078208	5078319	112
CP002685.1	5086640	5086771	431	LTR_206-int	LTR/Gypsy	5086654	5090158	19207	LTR_172-int	LTR/Gypsy	5086654	5086771	118
CP002685.1	5086654	5090158	19207	LTR_172-int	LTR/Gypsy	5090144	5090443	1122	LTR_172-int	LTR/Gypsy	5090144	5090158	15
CP002685.1	5104685	5105916	27375	LTR_215-int	LTR/Gypsy	5105901	5106020	555	LTR_189-int	LTR/Gypsy	5105901	5105916	16
CP002685.1	5105901	5106020	555	LTR_189-int	LTR/Gypsy	5105999	5106211	1275	LTR_13-LTR	LTR/Gypsy	5105999	5106020	22
CP002685.1	5107870	5108840	4913	LTR_189-int	LTR/Gypsy	5108819	5110242	10210	LTR_13-LTR	LTR/Gypsy	5108819	5108840	22
CP002685.1	5112608	5112792	410	TIR_11	Unknown	5112622	5112881	322	Helitron_24	RC/Helitron	5112622	5112792	171
CP002685.1	5125391	5127170	10169	LTR_150-int	LTR/Gypsy	5127143	5127459	1406	LTR_145-int	LTR/Gypsy	5127143	5127170	28
CP002685.1	5127143	5127459	1406	LTR_145-int	LTR/Gypsy	5127281	5127801	2332	LTR_150-int	LTR/Gypsy	5127281	5127459	179
CP002685.1	5127281	5127801	2332	LTR_150-int	LTR/Gypsy	5127676	5130584	9992	LTR_210-int	LTR/Gypsy	5127676	5127801	126
CP002685.1	5135552	5135683	362	LTR_206-int	LTR/Gypsy	5135566	5138193	6744	LTR_172-int	LTR/Gypsy	5135566	5135683	118
CP002685.1	5135566	5138193	6744	LTR_172-int	LTR/Gypsy	5138181	5138533	1455	LTR_211-int	LTR/Gypsy	5138181	5138193	13
CP002685.1	5147260	5148268	6796	TIR_110	DNA/CMC-EnSpm	5148266	5148597	247	LTR_172-int	LTR/Gypsy	5148266	5148268	3
CP002685.1	5154631	5156772	9500	Homology_Non_LTR_0	LINE/L1	5155893	5157755	2633	Homology_Non_LTR_7	LINE/L1	5155893	5156772	880
CP002685.1	5155893	5157755	2633	Homology_Non_LTR_7	LINE/L1	5157633	5158660	733	Homology_Non_LTR_8	LINE/L1	5157633	5157755	123
CP002685.1	5157633	5158660	733	Homology_Non_LTR_8	LINE/L1	5157884	5158746	808	Homology_Non_LTR_7	LINE/L1	5157884	5158660	777
CP002685.1	5174373	5174476	241	Homology_Non_LTR_2	LINE/L1	5174391	5176260	3008	Homology_Non_LTR_12	LINE/L1	5174391	5174476	86
CP002685.1	5174391	5176260	3008	Homology_Non_LTR_12	LINE/L1	5174703	5176637	2718	Homology_Non_LTR_10	LINE/L1	5174703	5176260	1558
CP002685.1	5174703	5176637	2718	Homology_Non_LTR_10	LINE/L1	5176417	5176882	383	Homology_Non_LTR_12	LINE/L1	5176417	5176637	221
CP002685.1	5220788	5221937	8540	LTR_99-LTR	LTR/Gypsy	5221921	5223005	8758	LTR_184-int	LTR/Gypsy	5221921	5221937	17
CP002685.1	5221921	5223005	8758	LTR_184-int	LTR/Gypsy	5222997	5223941	6130	LTR_184-int	LTR/Gypsy	5222997	5223005	9
CP002685.1	5222997	5223941	6130	LTR_184-int	LTR/Gypsy	5223926	5225695	16072	LTR_183-int	LTR/Gypsy	5223926	5223941	16
CP002685.1	5226028	5227189	8576	LTR_99-LTR	LTR/Gypsy	5227173	5228235	8423	LTR_184-int	LTR/Gypsy	5227173	5227189	17
CP002685.1	5227173	5228235	8423	LTR_184-int	LTR/Gypsy	5228228	5229171	6105	LTR_184-int	LTR/Gypsy	5228228	5228235	8
CP002685.1	5228228	5229171	6105	LTR_184-int	LTR/Gypsy	5229156	5230925	16083	LTR_183-int	LTR/Gypsy	5229156	5229171	16
CP002685.1	5231246	5232407	8565	LTR_99-LTR	LTR/Gypsy	5232391	5235136	22676	LTR_184-int	LTR/Gypsy	5232391	5232407	17
CP002685.1	5232391	5235136	22676	LTR_184-int	LTR/Gypsy	5235129	5237978	22978	LTR_183-int	LTR/Gypsy	5235129	5235136	8
CP002685.1	5249727	5249857	1178	LTR_49-LTR	LTR/Gypsy	5249856	5250079	1910	LTR_49-LTR	LTR/Gypsy	5249856	5249857	2
CP002685.1	5251981	5257159	34349	LTR_210-int	LTR/Gypsy	5253832	5257988	28726	LTR_211-int	LTR/Gypsy	5253832	5257159	3328
CP002685.1	5258243	5259441	6890	LTR_211-int	LTR/Gypsy	5259438	5260111	4882	LTR_211-int	LTR/Gypsy	5259438	5259441	4
CP002685.1	5259438	5260111	4882	LTR_211-int	LTR/Gypsy	5260082	5260635	4388	LTR_211-int	LTR/Gypsy	5260082	5260111	30
CP002685.1	5263611	5264260	4546	LTR_99-LTR	LTR/Gypsy	5264258	5264756	3692	LTR_211-int	LTR/Gypsy	5264258	5264260	3
CP002685.1	5265011	5266209	6859	LTR_211-int	LTR/Gypsy	5266206	5266879	4893	LTR_211-int	LTR/Gypsy	5266206	5266209	4
CP002685.1	5266206	5266879	4893	LTR_211-int	LTR/Gypsy	5266850	5267403	4304	LTR_211-int	LTR/Gypsy	5266850	5266879	30
CP002685.1	5270336	5270985	4561	LTR_99-LTR	LTR/Gypsy	5270983	5271481	3667	LTR_211-int	LTR/Gypsy	5270983	5270985	3
CP002685.1	5271736	5272932	6818	LTR_211-int	LTR/Gypsy	5272929	5273602	4874	LTR_211-int	LTR/Gypsy	5272929	5272932	4
CP002685.1	5272929	5273602	4874	LTR_211-int	LTR/Gypsy	5273573	5274126	4343	LTR_211-int	LTR/Gypsy	5273573	5273602	30
CP002685.1	5280299	5280417	2313	LTR_210-int	LTR/Gypsy	5280416	5282570	11770	LTR_191-int	LTR/Gypsy	5280416	5280417	2
CP002685.1	5292473	5292609	347	TIR_92	DNA/MULE	5292499	5292621	398	TIR_33	DNA/TcMar	5292499	5292609	111
CP002685.1	5301247	5302420	5780	LTR_185-int	LTR/Gypsy	5302414	5304994	12307	LTR_186-int	LTR/Gypsy	5302414	5302420	7
CP002685.1	5306835	5307259	1993	LTR_202-int	LTR/Gypsy	5307257	5307707	3123	LTR_202-int	LTR/Gypsy	5307257	5307259	3
CP002685.1	5307708	5312743	40807	LTR_160-int	LTR/Gypsy	5312730	5312829	881	LTR_32-LTR	LTR/Gypsy	5312730	5312743	14
CP002685.1	5313845	5314117	279	TIR_72	DNA/TcMar	5313877	5314143	390	TIR_72	DNA/TcMar	5313877	5314117	241
CP002685.1	5316405	5316526	530	Homology_Non_LTR_22	Unknown	5316526	5316773	1371	Homology_Non_LTR_22	Unknown	5316526	5316526	1
CP002685.1	5326252	5326600	300	TIR_110	DNA/CMC-EnSpm	5326284	5326719	288	TIR_108	DNA/CMC-EnSpm	5326284	5326600	317
CP002685.1	5327068	5327378	408	LTR_49-LTR	LTR/Gypsy	5327281	5327704	1140	LTR_96-LTR	LTR/Gypsy	5327281	5327378	98
CP002685.1	5327281	5327704	1140	LTR_96-LTR	LTR/Gypsy	5327442	5328195	2168	LTR_49-LTR	LTR/Gypsy	5327442	5327704	263
CP002685.1	5330931	5331412	423	LTR_202-int	LTR/Gypsy	5331408	5331923	3204	LTR_99-LTR	LTR/Gypsy	5331408	5331412	5
CP002685.1	5331408	5331923	3204	LTR_99-LTR	LTR/Gypsy	5331922	5332571	4619	LTR_183-int	LTR/Gypsy	5331922	5331923	2
CP002685.1	5332574	5336703	20758	LTR_184-int	LTR/Gypsy	5336667	5337817	7604	LTR_99-LTR	LTR/Gypsy	5336667	5336703	37
CP002685.1	5350203	5352835	15779	LTR_148-int	LTR/Gypsy	5352831	5353151	729	LTR_197-int	LTR/Gypsy	5352831	5352835	5
CP002685.1	5352831	5353151	729	LTR_197-int	LTR/Gypsy	5352866	5353711	5100	LTR_172-int	LTR/Gypsy	5352866	5353151	286
CP002685.1	5353714	5354410	1581	LTR_49-LTR	LTR/Gypsy	5354171	5354597	641	LTR_96-LTR	LTR/Gypsy	5354171	5354410	240
CP002685.1	5354171	5354597	641	LTR_96-LTR	LTR/Gypsy	5354543	5354847	336	LTR_49-LTR	LTR/Gypsy	5354543	5354597	55
CP002685.1	5361671	5362152	3185	LTR_172-int	LTR/Gypsy	5362147	5362756	2991	LTR_171-int	LTR/Gypsy	5362147	5362152	6
CP002685.1	5362757	5364364	12709	LTR_144-LTR	LTR/Gypsy	5364344	5364723	2624	LTR_171-int	LTR/Gypsy	5364344	5364364	21
CP002685.1	5365632	5366407	4507	LTR_215-int	LTR/Gypsy	5366401	5366984	3377	LTR_215-int	LTR/Gypsy	5366401	5366407	7
CP002685.1	5366401	5366984	3377	LTR_215-int	LTR/Gypsy	5366410	5367150	2867	LTR_216-int	LTR/Gypsy	5366410	5366984	575
CP002685.1	5366410	5367150	2867	LTR_216-int	LTR/Gypsy	5367027	5367814	4618	LTR_215-int	LTR/Gypsy	5367027	5367150	124
CP002685.1	5368333	5369748	8482	LTR_215-int	LTR/Gypsy	5369743	5370946	8838	LTR_215-int	LTR/Gypsy	5369743	5369748	6
CP002685.1	5371717	5372498	8838	LTR_215-int	LTR/Gypsy	5372491	5375586	23078	LTR_215-int	LTR/Gypsy	5372491	5372498	8
CP002685.1	5372491	5375586	23078	LTR_215-int	LTR/Gypsy	5375581	5376833	8825	LTR_215-int	LTR/Gypsy	5375581	5375586	6
CP002685.1	5375581	5376833	8825	LTR_215-int	LTR/Gypsy	5376515	5377157	2993	LTR_216-int	LTR/Gypsy	5376515	5376833	319
CP002685.1	5376515	5377157	2993	LTR_216-int	LTR/Gypsy	5377150	5377532	2154	LTR_64-LTR	LTR/Gypsy	5377150	5377157	8
CP002685.1	5383917	5384098	554	LTR_260-int	LTR/Gypsy	5384093	5384598	1703	LTR_260-int	LTR/Gypsy	5384093	5384098	6
CP002685.1	5393917	5394062	760	TIR_85	DNA/MULE	5393920	5394101	711	TIR_85	DNA/MULE	5393920	5394062	143
CP002685.1	5407286	5407483	398	TIR_72	DNA/TcMar	5407322	5407538	345	TIR_72	DNA/TcMar	5407322	5407483	162
CP002685.1	5424448	5426374	14668	Helitron_18	RC/Helitron	5426372	5426491	316	Homology_Non_LTR_0	LINE/L1	5426372	5426374	3
CP002685.1	5435879	5435997	547	Homology_Non_LTR_22	Unknown	5435997	5436259	837	Homology_Non_LTR_22	Unknown	5435997	5435997	1
CP002685.1	5491268	5491629	606	LTR_49-LTR	LTR/Gypsy	5491576	5491985	1467	LTR_96-LTR	LTR/Gypsy	5491576	5491629	54
CP002685.1	5491576	5491985	1467	LTR_96-LTR	LTR/Gypsy	5491694	5492425	4012	LTR_49-LTR	LTR/Gypsy	5491694	5491985	292
CP002685.1	5494900	5495285	704	LTR_49-LTR	LTR/Gypsy	5495230	5495641	1332	LTR_96-LTR	LTR/Gypsy	5495230	5495285	56
CP002685.1	5495230	5495641	1332	LTR_96-LTR	LTR/Gypsy	5495350	5496081	3962	LTR_49-LTR	LTR/Gypsy	5495350	5495641	292
CP002685.1	5527710	5527829	324	TIR_52	DNA/TcMar	5527723	5527998	745	TIR_70	DNA/MULE	5527723	5527829	107
CP002685.1	5528712	5532887	28045	LTR_215-int	LTR/Gypsy	5532590	5533541	4019	LTR_216-int	LTR/Gypsy	5532590	5532887	298
CP002685.1	5559528	5562646	20000	LTR_153-int	LTR/Gypsy	5561845	5563576	4768	LTR_215-int	LTR/Gypsy	5561845	5562646	802
CP002685.1	5561845	5563576	4768	LTR_215-int	LTR/Gypsy	5562690	5565095	15257	LTR_153-int	LTR/Gypsy	5562690	5563576	887
CP002685.1	5580576	5582814	3469	LTR_154-int	LTR/Gypsy	5581176	5582815	7369	LTR_211-int	LTR/Gypsy	5581176	5582814	1639
CP002685.1	5580576	5582814	3469	LTR_154-int	LTR/Gypsy	5582809	5583054	1216	LTR_211-int	LTR/Gypsy	5582809	5582814	6
CP002685.1	5581176	5582815	7369	LTR_211-int	LTR/Gypsy	5582809	5583054	1216	LTR_211-int	LTR/Gypsy	5582809	5582815	7
CP002685.1	5647667	5648341	1010	Helitron_20	RC/Helitron	5648335	5648665	1115	Homology_Non_LTR_8	LINE/L1	5648335	5648341	7
CP002685.1	5747289	5747723	1058	TIR_13	DNA/PIF-Harbinger	5747576	5747730	251	TIR_97	DNA/hAT	5747576	5747723	148
CP002685.1	5747289	5747723	1058	TIR_13	DNA/PIF-Harbinger	5747704	5747994	740	TIR_39	Unknown	5747704	5747723	20
CP002685.1	5747576	5747730	251	TIR_97	DNA/hAT	5747704	5747994	740	TIR_39	Unknown	5747704	5747730	27
CP002685.1	5781260	5786739	43260	LTR_183-int	LTR/Gypsy	5786737	5787728	7126	LTR_99-LTR	LTR/Gypsy	5786737	5786739	3
CP002685.1	5795302	5796776	4087	LTR_267-int	LTR/Copia	5795325	5797583	3916	LTR_249-int	LTR/Copia	5795325	5796776	1452
CP002685.1	5798921	5799073	1241	TIR_75	DNA/MULE	5799073	5799783	4815	TIR_75	DNA/MULE	5799073	5799073	1
CP002685.1	5807652	5808802	9440	LTR_99-LTR	LTR/Gypsy	5808766	5809685	7555	LTR_184-int	LTR/Gypsy	5808766	5808802	37
CP002685.1	5808766	5809685	7555	LTR_184-int	LTR/Gypsy	5809681	5812389	23395	LTR_184-int	LTR/Gypsy	5809681	5809685	5
CP002685.1	5809681	5812389	23395	LTR_184-int	LTR/Gypsy	5812361	5813435	11104	LTR_184-int	LTR/Gypsy	5812361	5812389	29
CP002685.1	5813463	5813734	11104	LTR_184-int	LTR/Gypsy	5813733	5814890	9502	LTR_99-LTR	LTR/Gypsy	5813733	5813734	2
CP002685.1	5841994	5842495	3293	Helitron_37	RC/Helitron	5842472	5843588	7474	Helitron_17	RC/Helitron	5842472	5842495	24
CP002685.1	5846663	5846817	2817	LTR_36-LTR	LTR/Copia	5846663	5851020	39505	LTR_203-int	LTR/Copia	5846663	5846817	155
CP002685.1	5862761	5862895	351	TIR_33	DNA/TcMar	5862878	5863039	312	TIR_98	DNA/MULE	5862878	5862895	18
CP002685.1	5900870	5901485	1192	LTR_211-int	LTR/Gypsy	5901484	5903458	5453	LTR_146-int	LTR/Gypsy	5901484	5901485	2
CP002685.1	5999323	6000270	5031	LTR_150-int	LTR/Gypsy	6000264	6000981	5087	LTR_206-int	LTR/Gypsy	6000264	6000270	7
CP002685.1	6008105	6008204	236	LTR_96-LTR	LTR/Gypsy	6008132	6008474	680	LTR_49-LTR	LTR/Gypsy	6008132	6008204	73
CP002685.1	6054098	6054289	704	TIR_8	DNA/TcMar	6054287	6054419	996	TIR_8	DNA/TcMar	6054287	6054289	3
CP002685.1	6084091	6084376	1998	Helitron_17	RC/Helitron	6084371	6085325	2701	Helitron_17	RC/Helitron	6084371	6084376	6
CP002685.1	6099531	6100235	5218	Helitron_17	RC/Helitron	6100232	6101020	5976	TIR_9	Unknown	6100232	6100235	4
CP002685.1	6101032	6101375	1702	TIR_9	Unknown	6101326	6102726	10548	Helitron_17	RC/Helitron	6101326	6101375	50
CP002685.1	6113710	6115922	13890	LTR_153-int	LTR/Gypsy	6115892	6116654	4680	LTR_153-int	LTR/Gypsy	6115892	6115922	31
CP002685.1	6113710	6115922	13890	LTR_153-int	LTR/Gypsy	6115915	6117569	4415	LTR_215-int	LTR/Gypsy	6115915	6115922	8
CP002685.1	6115892	6116654	4680	LTR_153-int	LTR/Gypsy	6115915	6117569	4415	LTR_215-int	LTR/Gypsy	6115915	6116654	740
CP002685.1	6115915	6117569	4415	LTR_215-int	LTR/Gypsy	6116698	6121303	25412	LTR_153-int	LTR/Gypsy	6116698	6117569	872
CP002685.1	6116698	6121303	25412	LTR_153-int	LTR/Gypsy	6119920	6121523	4234	LTR_154-int	LTR/Gypsy	6119920	6121303	1384
CP002685.1	6119920	6121523	4234	LTR_154-int	LTR/Gypsy	6121512	6124239	12614	LTR_153-int	LTR/Gypsy	6121512	6121523	12
CP002685.1	6127937	6128327	706	LTR_96-LTR	LTR/Gypsy	6128226	6128607	532	LTR_49-LTR	LTR/Gypsy	6128226	6128327	102
CP002685.1	6134151	6134654	1475	Homology_Non_LTR_13	LINE/L1	6134199	6134753	851	Homology_Non_LTR_14	LINE/L1	6134199	6134654	456
CP002685.1	6135113	6135789	4420	Denovo_Non_LTR_6	LINE/L1	6135339	6136033	1706	Homology_Non_LTR_14	LINE/L1	6135339	6135789	451
CP002685.1	6135339	6136033	1706	Homology_Non_LTR_14	LINE/L1	6135883	6139065	19137	Denovo_Non_LTR_6	LINE/L1	6135883	6136033	151
CP002685.1	6192187	6192427	283	LTR_73-LTR	Unknown	6192225	6192454	286	LTR_8-LTR	LTR/Copia	6192225	6192427	203
CP002685.1	6205738	6206448	4139	TIR_2	Unknown	6206438	6206620	820	TIR_2	Unknown	6206438	6206448	11
CP002685.1	6206438	6206620	820	TIR_2	Unknown	6206595	6207150	4109	TIR_17	Unknown	6206595	6206620	26
CP002685.1	6206595	6207150	4109	TIR_17	Unknown	6207113	6207325	1011	TIR_2	Unknown	6207113	6207150	38
CP002685.1	6207807	6207911	229	TIR_2	Unknown	6207898	6208087	477	TIR_11	Unknown	6207898	6207911	14
CP002685.1	6248629	6249188	1145	Helitron_21	RC/Helitron	6249188	6249656	3033	Helitron_33	RC/Helitron	6249188	6249188	1
CP002685.1	6249659	6250107	1102	Helitron_29	RC/Helitron	6250107	6250339	729	Helitron_29	RC/Helitron	6250107	6250107	1
CP002685.1	6264443	6268936	37588	LTR_183-int	LTR/Gypsy	6268935	6269940	8223	LTR_184-int	LTR/Gypsy	6268935	6268936	2
CP002685.1	6268935	6269940	8223	LTR_184-int	LTR/Gypsy	6269939	6271099	9804	LTR_99-LTR	LTR/Gypsy	6269939	6269940	2
CP002685.1	6287794	6288184	739	TIR_69	DNA/CMC-EnSpm	6288182	6288836	4079	Helitron_0	RC/Helitron	6288182	6288184	3
CP002685.1	6297068	6297206	557	TIR_28	DNA/PIF-Harbinger	6297205	6297989	5746	TIR_3	Unknown	6297205	6297206	2
CP002685.1	6317416	6318087	3717	TIR_7	DNA/PIF-Harbinger	6317577	6318088	3815	TIR_24	Unknown	6317577	6318087	511
CP002685.1	6319902	6320253	786	TIR_24	Unknown	6320228	6320352	433	TIR_16	DNA/PIF-Harbinger	6320228	6320253	26
CP002685.1	6320228	6320352	433	TIR_16	DNA/PIF-Harbinger	6320255	6321274	6177	Helitron_18	RC/Helitron	6320255	6320352	98
CP002685.1	6373865	6374084	643	TIR_11	Unknown	6373956	6374210	713	Helitron_37	RC/Helitron	6373956	6374084	129
CP002685.1	6382825	6383713	6723	Helitron_17	RC/Helitron	6383695	6384053	2606	Helitron_17	RC/Helitron	6383695	6383713	19
CP002685.1	6409402	6409538	632	TIR_62	DNA/PIF-Harbinger	6409529	6410237	2426	TIR_13	DNA/PIF-Harbinger	6409529	6409538	10
CP002685.1	6411150	6412151	7606	Helitron_19	RC/Helitron	6412039	6412166	228	TIR_37	DNA/TcMar	6412039	6412151	113
CP002685.1	6412039	6412166	228	TIR_37	DNA/TcMar	6412165	6412563	2402	TIR_28	DNA/PIF-Harbinger	6412165	6412166	2
CP002685.1	6450085	6450243	786	TIR_112	DNA/hAT	6450086	6450277	742	Helitron_17	RC/Helitron	6450086	6450243	158
CP002685.1	6469096	6469420	2199	Helitron_37	RC/Helitron	6469416	6469791	2257	Helitron_37	RC/Helitron	6469416	6469420	5
CP002685.1	6482586	6482791	297	TIR_10	Unknown	6482609	6482938	892	TIR_16	DNA/PIF-Harbinger	6482609	6482791	183
CP002685.1	6515059	6515665	1258	LTR_133-LTR	LTR/Gypsy	6515219	6515928	1144	LTR_144-LTR	LTR/Gypsy	6515219	6515665	447
CP002685.1	6526998	6527751	2297	LTR_49-LTR	LTR/Gypsy	6527493	6527869	1159	LTR_96-LTR	LTR/Gypsy	6527493	6527751	259
CP002685.1	6527493	6527869	1159	LTR_96-LTR	LTR/Gypsy	6527816	6528199	759	LTR_49-LTR	LTR/Gypsy	6527816	6527869	54
CP002685.1	6622350	6622556	378	Homology_Non_LTR_24	LINE/L1	6622537	6623983	1424	Homology_Non_LTR_24	LINE/L1	6622537	6622556	20
CP002685.1	6626871	6627041	738	TIR_39	Unknown	6627040	6627394	1074	TIR_2	Unknown	6627040	6627041	2
CP002685.1	6628204	6628458	575	Helitron_37	RC/Helitron	6628279	6628463	696	TIR_11	Unknown	6628279	6628458	180
CP002685.1	6681538	6681801	1125	TIR_39	Unknown	6681703	6682174	2033	TIR_9	Unknown	6681703	6681801	99
CP002685.1	6681703	6682174	2033	TIR_9	Unknown	6682174	6683112	5829	Helitron_29	RC/Helitron	6682174	6682174	1
CP002685.1	6682174	6683112	5829	Helitron_29	RC/Helitron	6683111	6683313	939	TIR_9	Unknown	6683111	6683112	2
CP002685.1	6790782	6790999	389	TIR_92	DNA/MULE	6790821	6791002	471	TIR_33	DNA/TcMar	6790821	6790999	179
CP002685.1	6803293	6803425	543	TIR_9	Unknown	6803423	6804401	7336	TIR_9	Unknown	6803423	6803425	3
CP002685.1	6872925	6873125	872	Helitron_18	RC/Helitron	6873064	6873323	901	TIR_38	Unknown	6873064	6873125	62
CP002685.1	7022623	7023270	1951	TIR_2	Unknown	7023258	7023689	991	TIR_2	Unknown	7023258	7023270	13
CP002685.1	7023978	7024196	447	TIR_3	Unknown	7024027	7024335	707	Helitron_16	RC/Helitron	7024027	7024196	170
CP002685.1	7024027	7024335	707	Helitron_16	RC/Helitron	7024305	7024407	292	TIR_26	DNA/TcMar	7024305	7024335	31
CP002685.1	7153546	7153706	1364	TIR_2	Unknown	7153705	7154735	7873	TIR_37	DNA/TcMar	7153705	7153706	2
CP002685.1	7157929	7158571	2292	TIR_9	Unknown	7158491	7158752	809	TIR_39	Unknown	7158491	7158571	81
CP002685.1	7177591	7178423	3824	TIR_11	Unknown	7178423	7179014	4552	Helitron_10	RC/Helitron	7178423	7178423	1
CP002685.1	7207058	7207328	1228	Helitron_20	RC/Helitron	7207321	7207503	823	Helitron_16	RC/Helitron	7207321	7207328	8
CP002685.1	7233643	7235065	2164	Homology_Non_LTR_24	LINE/L1	7234444	7235150	492	Homology_Non_LTR_8	LINE/L1	7234444	7235065	622
CP002685.1	7269476	7269635	347	TIR_3	Unknown	7269548	7269688	249	Helitron_33	RC/Helitron	7269548	7269635	88
CP002685.1	7296521	7296775	438	LTR_23-LTR	LTR/Copia	7296564	7296794	698	LTR_8-LTR	LTR/Copia	7296564	7296775	212
CP002685.1	7429157	7429268	261	TIR_97	DNA/hAT	7429170	7429275	315	TIR_13	DNA/PIF-Harbinger	7429170	7429268	99
CP002685.1	7778381	7778547	430	Homology_Non_LTR_9	LINE/L1	7778439	7779165	709	Homology_Non_LTR_24	LINE/L1	7778439	7778547	109
CP002685.1	7883074	7883560	646	Helitron_15	RC/Helitron	7883553	7883721	285	TIR_11	Unknown	7883553	7883560	8
CP002685.1	8028579	8028885	935	Helitron_6	RC/Helitron	8028731	8029438	3438	TIR_11	Unknown	8028731	8028885	155
